Pair	Gm12878_Ctcf_E	Gm12878_Dnase1_E	Gm12878_H3k27ac_E	Gm12878_H3k27me3_E	Gm12878_H3k36me3_E	Gm12878_H3k4me2_E	Gm12878_H3k9ac_E	Gm12878_H4k20me1_E	Gm12878_Rad21_E	Gm12878_Tbp_E	Gm12878_Ctcf_P	Gm12878_Dnase1_P	Gm12878_H3k27ac_P	Gm12878_H3k27me3_P	Gm12878_H3k36me3_P	Gm12878_H3k4me2_P	Gm12878_H3k9ac_P	Gm12878_H4k20me1_P	Gm12878_Rad21_P	Gm12878_Tbp_P	Gm12878_Correlation	Gm12878_Exp	Class
chr22_32110635_32115702-chr22_32170492_32188129	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0.386023	0.188887	1
chr22_32110635_32115702-chr22_32342898_32343477	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	-0.226491	1.29769	1
chr22_32137554_32145079-chr22_32053085_32061138	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.640291	0.562421	1
chr22_32137554_32145079-chr22_32342898_32343477	0	0	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0	0.545732	1.29769	1
chr22_32137554_32145079-chr22_32802848_32805157	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0.730723	2.23802	1
chr22_32137554_32145079-chr22_32868055_32872511	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0.52769	2.57766	1
chr22_32154575_32162110-chr22_31836635_31847259	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.46135	1
chr22_32154575_32162110-chr22_32264718_32278135	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.568571	0.188887	1
chr22_32154575_32162110-chr22_32342898_32343477	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	-0.226491	1.29769	1
chr22_32255158_32261719-chr22_32012966_32043914	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	-0.458089	0.562421	1
chr22_32255158_32261719-chr22_32053085_32061138	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.305567	0.562421	1
chr22_32255158_32261719-chr22_32102727_32109893	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.276917	1
chr22_32255158_32261719-chr22_32170492_32188129	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0.386023	0.188887	1
chr22_32255158_32261719-chr22_32292186_32294405	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.188887	1
chr22_32255158_32261719-chr22_32342898_32343477	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	-0.226491	1.29769	1
chr22_32255158_32261719-chr22_32802848_32805157	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0.396525	2.23802	1
chr22_32255158_32261719-chr22_32868055_32872511	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.369534	2.57766	1
chr22_32304711_32312886-chr22_32053085_32061138	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.52149	0.562421	1
chr22_32321495_32324143-chr22_31836635_31847259	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.46135	1
chr22_32321495_32324143-chr22_32012966_32043914	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	-0.279968	0.562421	1
chr22_32321495_32324143-chr22_32170492_32188129	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0.102265	0.188887	1
chr22_32321495_32324143-chr22_32228866_32235273	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.166642	0.188887	1
chr22_32321495_32324143-chr22_32292186_32294405	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.188887	1
chr22_32352483_32354828-chr22_32012966_32043914	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	-0.458089	0.562421	1
chr22_32352483_32354828-chr22_32053085_32061138	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.305567	0.562421	1
chr22_32354828_32357874-chr22_32012966_32043914	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	-0.458089	0.562421	1
chr22_32354828_32357874-chr22_32102727_32109893	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.276917	1
chr22_32475239_32477762-chr22_32053085_32061138	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	-0.361529	0.562421	1
chr22_32475239_32477762-chr22_33452523_33459358	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.170148	0.000208	1
chr22_32787968_32792766-chr22_32264718_32278135	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.568571	0.188887	1
chr22_32876067_32877399-chr22_32012966_32043914	0	0	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0.638198	0.562421	1
chr22_32876067_32877399-chr22_32053085_32061138	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.206298	0.562421	1
chr22_32876067_32877399-chr22_32264718_32278135	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.204737	0.188887	1
chr22_33097202_33103208-chr22_32264718_32278135	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	7.47226e-17	0.188887	1
chr22_33444644_33452523-chr22_32920308_32927723	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.931397	0.000208	1
chr2_118539524_118544883-chr2_118755560_118760863	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0.209508	0.368629	1
chr2_118733038_118737763-chr2_118755560_118760863	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0.729433	0.368629	1
chr2_118761951_118762647-chr2_118574011_118578645	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0.446514	1.46694	1
chr2_118761951_118762647-chr2_118755560_118760863	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0.729433	0.368629	1
chr2_220383598_220399434-chr2_220487655_220503909	1	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0.169551	0.000376	1
chr2_220399434_220405720-chr2_220487655_220503909	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.291427	0.000376	1
chr2_220526852_220531044-chr2_220286000_220296219	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0.252719	0.000922	1
chr2_220526852_220531044-chr2_220307194_220309040	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.247563	0.000142	1
chr2_220526852_220531044-chr2_220487655_220503909	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.166628	0.000376	1
chr2_220750087_220768244-chr2_220487655_220503909	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2.39458e-17	0.000376	1
chr2_234716961_234721737-chr2_234683624_234705119	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr5_131348838_131356954-chr5_131308282_131311855	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.57684e-16	2.7e-05	1
chr5_131348838_131356954-chr5_131530130_131538372	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.57684e-16	0.099964	1
chr5_131539956_131552025-chr5_131408856_131414324	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.111111	0.005112	1
chr5_131577595_131586173-chr5_131391190_131405195	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	8.52896e-17	0	1
chr5_131577595_131586173-chr5_131408856_131414324	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2.46452e-16	0.005112	1
chr5_131726126_131731708-chr5_132139702_132143131	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.166467	1.21804	1
chr5_131726126_131731708-chr5_132147000_132153134	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0.8286	0.005747	1
chr5_131739629_131744513-chr5_131821289_131825018	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1.72124e-16	0.676204	1
chr5_131739629_131744513-chr5_131892428_131895867	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1.05502e-16	0.979224	1
chr5_131739629_131744513-chr5_132002940_132010406	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1.52228e-16	0.007958	1
chr5_131739629_131744513-chr5_132108948_132117126	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1.57372e-16	1.21804	1
chr5_131739629_131744513-chr5_132236504_132236918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1.65424e-16	0.275043	1
chr5_131749743_131750587-chr5_131821289_131825018	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0.177919	0.676204	1
chr5_131749743_131750587-chr5_132002940_132010406	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0.626715	0.007958	1
chr5_131769188_131778588-chr5_131821289_131825018	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0.819718	0.676204	1
chr5_131769188_131778588-chr5_132094955_132103229	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.357355	1.21804	1
chr5_131769188_131778588-chr5_132236918_132241090	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.357355	0.275043	1
chr5_131792923_131802699-chr5_131744513_131749743	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0.652583	0.613842	1
chr5_131792923_131802699-chr5_131821289_131825018	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	0	0	0.63392	0.676204	1
chr5_131812305_131814629-chr5_131744513_131749743	1	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.386476	0.613842	1
chr5_131831149_131844708-chr5_131722317_131724751	1	1	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0.686654	0.043883	1
chr5_131831149_131844708-chr5_131744513_131749743	1	1	1	0	0	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0.874505	0.613842	1
chr5_131831149_131844708-chr5_131892428_131895867	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0.571049	0.979224	1
chr5_131831149_131844708-chr5_132094955_132103229	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.391031	1.21804	1
chr5_131856270_131863088-chr5_131722317_131724751	1	1	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.663096	0.043883	1
chr5_131856270_131863088-chr5_132002940_132010406	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0.517523	0.007958	1
chr5_131856270_131863088-chr5_132094955_132103229	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.327891	1.21804	1
chr5_131856270_131863088-chr5_132108948_132117126	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0.351726	1.21804	1
chr5_131863088_131870720-chr5_132139702_132143131	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	1.21804	1
chr5_131931992_131935582-chr5_131720388_131722317	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0.253546	0.043883	1
chr5_131931992_131935582-chr5_131722317_131724751	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0.255576	0.043883	1
chr5_131931992_131935582-chr5_131892428_131895867	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.17328	0.979224	1
chr5_131931992_131935582-chr5_131992507_131995260	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0.205354	0.00791	1
chr5_131931992_131935582-chr5_132002940_132010406	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.264249	0.007958	1
chr5_131931992_131935582-chr5_132030429_132039062	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.543849	1
chr5_131931992_131935582-chr5_132094955_132103229	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.21804	1
chr5_131931992_131935582-chr5_132236918_132241090	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.275043	1
chr5_131942452_131943812-chr5_132002940_132010406	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.264249	0.007958	1
chr5_131966625_131968308-chr5_131892428_131895867	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.539448	0.979224	1
chr5_131966625_131968308-chr5_132108948_132117126	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.0265024	1.21804	1
chr5_132053529_132055551-chr5_132002940_132010406	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.264249	0.007958	1
chr5_132063833_132068662-chr5_131722317_131724751	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0.111028	0.043883	1
chr5_132063833_132068662-chr5_131744513_131749743	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.525075	0.613842	1
chr5_132063833_132068662-chr5_131878126_131879981	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.77434e-17	0.000378	1
chr5_132063833_132068662-chr5_131892428_131895867	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.557002	0.979224	1
chr5_132063833_132068662-chr5_131992507_131995260	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0.600507	0.00791	1
chr5_132063833_132068662-chr5_132002940_132010406	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.429409	0.007958	1
chr5_132090779_132092817-chr5_131892428_131895867	1	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	-0.402521	0.979224	1
chr5_132122687_132129979-chr5_131720388_131722317	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	3.43739e-17	0.043883	1
chr5_132122687_132129979-chr5_131722317_131724751	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	3.52669e-17	0.043883	1
chr5_132122687_132129979-chr5_131821289_131825018	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1.72124e-16	0.676204	1
chr5_132122687_132129979-chr5_131892428_131895867	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1.05502e-16	0.979224	1
chr5_132122687_132129979-chr5_131992507_131995260	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1.71532e-17	0.00791	1
chr5_132122687_132129979-chr5_132002940_132010406	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1.52228e-16	0.007958	1
chr5_142058946_142061299-chr5_142018169_142028310	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr5_55860330_55861922-chr5_56108372_56117355	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.467018	0.388124	1
chr5_55861922_55867960-chr5_56108372_56117355	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.55223	0.388124	1
chr5_55888671_55890364-chr5_56108372_56117355	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.322041	0.388124	1
chr5_55895212_55897504-chr5_56108372_56117355	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.322041	0.388124	1
chr5_55912797_55919398-chr5_56108372_56117355	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1.68683e-17	0.388124	1
chr5_55957228_55959536-chr5_56108372_56117355	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.322041	0.388124	1
chr5_55973082_55979280-chr5_56108372_56117355	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.322041	0.388124	1
chr5_56288828_56301660-chr5_56178589_56186269	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.196831	0.388124	1
chr6_108434606_108438690-chr6_108483640_108493519	1	1	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0.537489	0.300904	1
chr6_108667079_108673123-chr6_108278126_108285112	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0.912957	0.844732	1
chr6_132232580_132243347-chr6_132269655_132282174	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0.241192	0.000132	1
chr6_132441471_132451441-chr6_132269655_132282174	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.812205	0.000132	1
chr6_132506466_132514341-chr6_132269655_132282174	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2.7067e-16	0.000132	1
chr6_132536758_132539300-chr6_132269655_132282174	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.489515	0.000132	1
chr6_132539300_132542380-chr6_132269655_132282174	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0.241192	0.000132	1
chr6_132564401_132574898-chr6_132269655_132282174	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2.7067e-16	0.000132	1
chr6_132575568_132580912-chr6_132269655_132282174	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.653693	0.000132	1
chr6_41361233_41365508-chr6_41666453_41676485	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	-0.505397	0.469331	1
chr6_41426671_41428813-chr6_41666453_41676485	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	-0.401288	0.469331	1
chr6_41430934_41440274-chr6_41532231_41533943	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.245888	0.01774	1
chr6_41430934_41440274-chr6_41770803_41786200	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.245888	0.201999	1
chr6_41518387_41523605-chr6_41666453_41676485	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	-0.22157	0.469331	1
chr6_74020790_74026830-chr6_73927031_73938730	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25061e-17	0.001355	1
chr6_74020790_74026830-chr6_73969782_73974110	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	-0.328334	0.056295	1
chr6_74126855_74128780-chr6_74078047_74099067	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	-0.325729	1.7645	1
chr6_74208016_74225478-chr6_74078047_74099067	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0.31023	1.7645	1
chr6_74208016_74225478-chr6_74160392_74184826	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	0.177942	0.45982	1
chr6_74225478_74226762-chr6_74160392_74184826	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	0.176044	0.45982	1
chr7_115811046_115817340-chr7_116434729_116454408	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1.92469	1
chr7_115837806_115846735-chr7_116434729_116454408	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.16666	1.92469	1
chr7_115837806_115846735-chr7_116604327_116608063	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29143e-17	0	1
chr7_115897799_115900072-chr7_116434729_116454408	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.957851	1.92469	1
chr7_115897799_115900072-chr7_116754962_116765597	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0.977754	1.10533	1
chr7_115900072_115904034-chr7_116434729_116454408	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.16666	1.92469	1
chr7_116169811_116172201-chr7_115847372_115857098	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1.52166e-16	0.959202	1
chr7_116169811_116172201-chr7_115861595_115870968	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2.03767e-17	0.959202	1
chr7_116169811_116172201-chr7_115890993_115892266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2.52269e-17	0.959202	1
chr7_116217080_116222603-chr7_115861595_115870968	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0.87321	0.959202	1
chr7_116217080_116222603-chr7_115890993_115892266	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.249236	0.959202	1
chr7_116222603_116226786-chr7_115847372_115857098	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0.58243	0.959202	1
chr7_116222603_116226786-chr7_115861595_115870968	1	1	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0.612141	0.959202	1
chr7_116222603_116226786-chr7_115890993_115892266	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.372151	0.959202	1
chr7_116222603_116226786-chr7_116434729_116454408	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0.499116	1.92469	1
chr7_116227106_116231619-chr7_115847372_115857098	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0.175614	0.959202	1
chr7_116227106_116231619-chr7_115861595_115870968	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.073657	0.959202	1
chr7_116227106_116231619-chr7_115890993_115892266	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.201674	0.959202	1
chr7_116227106_116231619-chr7_116434729_116454408	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.952375	1.92469	1
chr7_116232703_116234744-chr7_115890993_115892266	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.156616	0.959202	1
chr7_116232703_116234744-chr7_116434729_116454408	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.234915	1.92469	1
chr7_116260488_116265093-chr7_115847372_115857098	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.246702	0.959202	1
chr7_116260488_116265093-chr7_115890993_115892266	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.959202	1
chr7_116260488_116265093-chr7_116754962_116765597	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.223195	1.10533	1
chr7_116265093_116268297-chr7_115861595_115870968	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.165322	0.959202	1
chr7_116265093_116268297-chr7_115890993_115892266	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.959202	1
chr7_116268297_116270943-chr7_115847372_115857098	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.836719	0.959202	1
chr7_116268297_116270943-chr7_115861595_115870968	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.840797	0.959202	1
chr7_116268297_116270943-chr7_115890993_115892266	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.204622	0.959202	1
chr7_116268297_116270943-chr7_116434729_116454408	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.30692	1.92469	1
chr7_116270943_116271306-chr7_115890993_115892266	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.161568	0.959202	1
chr7_116271502_116273187-chr7_115861595_115870968	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.930477	0.959202	1
chr7_116273187_116274994-chr7_115847372_115857098	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.383938	0.959202	1
chr7_116284512_116292564-chr7_115861595_115870968	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.165322	0.959202	1
chr7_116284512_116292564-chr7_115890993_115892266	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.959202	1
chr7_116321671_116329052-chr7_115847372_115857098	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.21233	0.959202	1
chr7_116321671_116329052-chr7_115861595_115870968	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.233971	0.959202	1
chr7_116505133_116506006-chr7_115847372_115857098	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.633373	0.959202	1
chr7_116505133_116506006-chr7_115861595_115870968	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.566807	0.959202	1
chr7_116532782_116535085-chr7_115847372_115857098	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.246702	0.959202	1
chr7_116559477_116562887-chr7_115847372_115857098	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.246702	0.959202	1
chr7_116559477_116562887-chr7_116754962_116765597	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.0619083	1.10533	1
chr7_116568602_116574330-chr7_115847372_115857098	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0.0735115	0.959202	1
chr7_116568602_116574330-chr7_116651084_116657331	1	1	0	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.470736	1.10533	1
chr7_116568602_116574330-chr7_116728195_116740907	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0.174293	1.10533	1
chr7_116568602_116574330-chr7_116754962_116765597	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0.757462	1.10533	1
chr7_116599334_116604327-chr7_116754962_116765597	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.143895	1.10533	1
chr7_116619447_116625476-chr7_116754962_116765597	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0.756989	1.10533	1
chr7_116625476_116630972-chr7_116754962_116765597	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0.755522	1.10533	1
chr7_116641011_116646266-chr7_115847372_115857098	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1.52166e-16	0.959202	1
